所	自家	0
文职 人员	这个 人	0
设计 方案	为主	0
票据 凭证	薪金	0
上会	郭 先生	0
专利 说明书	网站	0
服务 企业	数据库	0
广播	原告 丈夫	0
王正升	气象	0
广州市 公安局	求证	0
项目 经理	经理	1
消除	标准 体系	0
上海市 第二 中级 人民 法院	劳务	0
票箱	公正	0
高 金波	教授	1
大 拇指	药品	0
快递 公司	一切 车辆 和 行人	0
化学 物品	物品	1
林乙	安徽 分公司	0
养路	这 种 类型	0
边防 部队	近些年	0
本溪 满族 自治县	地点	1
工作 计划	组织 机构	0
公共 卫生	疾病	0
金融 机构	机构	1
客观 标准	标准	1
主干道	食品 摊贩	0
英寸	组织 机构	0
水 功能区	地点	0
右边	标志 或者 保险 标志	0
预付款	标准 目录	0
路政	烧毁	0
助理 医师	胡 老太	0
组织 机构 代码证	水能 资源	0
自然 现象	地面 构筑物	0
航站楼	地点	1
联系人	汽车 划痕	0
海淀区	行政 区划	1
所有人	大嫂	0
工会	社会 团体	1
医疗 保险 基金	传统 医药	0
法律 概念	其他 安全 设施	0
国家 战略	人身 自由	0
人均 公园 绿地 面积	这 件 事情	0
赤峰	残疾人 联合会	0
人民 解放军	冬天	0
客车 驾驶员	驾驶员	1
病床	工业 产品	0
管城	行政 区划	1
下颌骨	疾病	0
市 人民 代表 大会	六日	0
导游 人员	车辆 证件	0
业主 委员会	上下学	0
会商	宣传牌	0
家用 电器	表述	0
武汉市 电车 公司	江苏 分公司	0
法律 服务 工作者	总 面积	0
经营 实体	公共 事务 职能	0
房屋 建设	建筑	1
溶洞	地点	0
军事 法规	法规	1
核心区	地点	1
城市 交通	各 项 社会 保险	0
工程 资料	公安厅 厅长	0
小 华	人物	1
生物 医药	向 市 规划	0
沈海	官员	1
数据 平台	个别 情况	0
单位 职工	驾驶员 安全	0
生物 危害	就读	0
担风险	公司	0
南京市 人民 代表 大会	自然 原因	0
租赁	林地 面积	0
李方	业务 收入	0
康复	池州市	0
零部件	机遇	0
船东	及其它	0
扩音器	知识 产权	0
办公厅	依据 公安 机关	0
洪 港	港口	1
身份证 号码	该 事故 责任	0
中国 地名	兄弟 姐妹	0
拉萨	城市	1
技术 革新	月均	0
中医院	政治	0
出租 汽车	所有 投标人	0
积雪 深度	漳州	0
阿江	上班	0
省委 书记	方案 报市	0
党组 书记	原告 公司	0
船籍港	危房	0
大 窑 龙泉窑 遗址	景点	1
本溪市 人民 政府	人社	0
实业 公司	北	0
郑州 宇通客车 股份 有限 公司	侯某	0
分社	危险 情况	0
中国 铁路 总 公司	一般 公共 预算 收入	0
低 保户	组织 机构	0
国际 船舶	铜山县 人民 法院	0
国家 建设 项目	对立	0
质量 技术 监督	城市 轨道 交通 工程	0
检测 标准	优者 负担	0
飞行 教员	力矩	0
二 罪	数倍	0
专用 公路	五年	0
医院	额头	0
老有所为	一 案	0
宛城区	小结	0
边防 部队	很 大 关系	0
演员	本条 规定	0
福建省 公安厅	政府 机构	1
推力	店 门口	0
直通车	生息	0
民生 工程	管线 位置	0
专业 技术 人员	缺席	0
乌	高 标准 粮田	0
临邑 分公司	珠江	0
坡耕地	地点	1
城市化 地区	地点	1
城市 建设 管理局	昆明市 公安局	0
药物	功能 器具	0
现代 农业 园区	行李	0
代步车	包装	0
私企 老板	人物	1
危重 病人	国家 和 自治区 重点	0
安徽省 统计局	其 自身	0
中华 人民 共和国 国旗	重庆市 交通 委员会	0
企事业 单位	事业 单位	0
机械 设备	该 女子	0
电动 摩托车	精神 痛苦 和 精神 创伤	0
洪 港	微 塑料	0
危桥	地点	0
弹药	武器 装备	1
云南	行政 区划	1
莒县	溪 镇	0
教育 设施	刘某春	0
制度 体系	专家 库	0
停车区	公开 力度	0
公益性 项目	或 车主	0
推力	组织 机构	0
李宗国	建筑 工地	0
历史 遗迹	独立	0
文明 服务	损失 或 第三者	0
保险 公估人	路口 路段	0
总书记	我国 刑事 诉讼法	0
防雷	黄 某	0
失血性 休克	非 市区	0
人民法院报	复函	0
沩山 风景 名胜区	景点	1
隐私权	返	0
防空 地下室 易地 建设费	气象 灾害 风险	0
野生 生物	填报	0
城区	司局	0
天津市 公安局	组织 机构	1
现代 物流业	公司	0
法律 规定	下列 机动车	0
管理 委员会	潍坊	0
不知道	本市 地方性 法规	0
证	非 教练 车辆	0
视距	药品	0
额头	抗旱	0
冠名权	车险 信息 平台	0
义务 教育 学校	学校	1
市区	行政 区划	1
北汽 福田 汽车 股份 有限 公司	陈剑峰 律师	0
仁	历史	0
耕作层	市县 政府	0
中等 职业 学校	职业 学校	1
代驾 服务	唯一 原因	0
主要 依据	对 本市	0
黑山县	激增	0
塑料 制品	东城 支 公司	0
社会 保障 制度	前线	0
大围山	景点	1
肺 挫伤	法规 体系	0
开发区 管理 委员会	透支	0
联系人	亚欧 会议	0
颈托	感染者	0
青岛市 人民 代表 大会 常务 委员会	组织 机构	1
科研 成果	成果	1
禁建区	地点	1
生物 质能	一般 条件	0
刀具	物品 安全	0
干休所	组织 机构	1
民用 航空器	蚁某	0
黄镇东	全 国 农村	0
艾滋病 检测	酒后	0
安全 总监	总监	1
高陵区	行政 区划	1
上海港	漳平市	0
自主 知识 产权	知识 产权	1
三角架	武汉市	0
荣誉 称号	结余	0
砖	丧失	0
产学研	去年 春节	0
反光衣	公安厅 交通 管理局	0
石景 山区	港口 工人	0
私房	商业 车险 产品	0
该房	艾滋病 病毒 感染者 和 艾滋病 病人	0
研究所	历史	0
昆山	行政 区划	1
棚户区	职工 或 其 直系 亲属	0
网间 互联	冲动	0
平板车	全 国 高速 公路	0
乡镇 企业	企业	1
交通 线路	她 丈夫	0
农业 企业	脚下	0
里程碑	牌 城市 客车	0
家庭 总收入	巨额 损失	0
行政 区划	旅客 合法 权益	0
高架 车站	原告 黄花	0
电缆	刘伟	0
孙伟铭	话题 人物	1
陆丰	交通 事故 人民	0
南海区	中国 地名	0
陆丰	行政 事业 单位	0
廊道	地点	1
经营 实体	非企业 单位	0
玉	火种	0
小产 权 房	个人 住宅	0
卷烟	蛋糕	0
章贡区	行政 区划	1
石刻	雕塑	1
电话 车险	重庆 保险 分公司	0
淮河	乡镇 人民 政府 所在地	0
体育馆	网络	0
国际 条约	车上 责任 保险	0
网上 网下	江 某某	0
勘察 单位	单位	1
进程	小 作坊 和 食品 摊贩	0
就业 援助	职业 学校	0
下岗 职工	出租 车主	0
矿山 企业	语	0
起诉状	公路 建筑	0
产品 名称	华律 网上	0
派出所	卷烟	0
十一	人物	0
环城 东路	仪表 等级	0
丹东	性 规定	0
电信 企业	企业	1
国务院 安全 生产 委员会	组织 机构	1
拘留所	井口	0
装修 工程	底板	0
运输量	车子 保险	0
焦作	同样	0
章贡区	地点	1
公办 学校	开户	0
叶尔羌河	地形 地貌	0
突发性 地质 灾害	自然 现象	0
滴滴	市区 道路	0
阳光 财产 保险 股份 有限 公司	存查	0
运城	强 险 和 商业 险	0
大 出血	客运 驾驶员	0
大学 专科	烧伤	0
清算 损益	从业 人员 信息	0
扶贫 政策	私人 财产	0
省 工商局	受害人 财产 损失	0
广东省 保险 行业 协会	组织 机构	1
帐篷	世界 和平	0
商业 模式	下列 交通 事故	0
营销	法庭 纪律	0
客货运站	被告人 杨某	0
非法 行为	行为	1
慢性 骨髓炎	疾病	1
阜新	地点	1
合作 公司	公司	1
小学校	组织 机构	1
技术 专家	使用量	0
通行证	网站	1
指挥	车辆 轴距	0
机能	生物	0
国务 委员	舟	0
动力源	航路 和 航线	0
引擎盖	本项 规定	0
中国 地名	地名	1
省长 助理	主要 景区	0
旅游 设施	各 项 保险	0
数据库	网站	0
损耗	通信 技术	0
交通 拥堵	降雨	0
迁移	该 证据	0
劳	贮存	0
旅游 行为	行为	1
车行道	合理 交通费	0
利比亚	国家	1
国家 海洋局	机车 车辆	0
三菱	知名 品牌	1
中学生	改动	0
专家	重要 途径	0
食品 卫生	下列 数据	0
建设 工程 设计	建筑 工程	0
中国 人民 银行	袁某	0
专项 基金	基金	1
专家 律师	国家 电动 自行车	0
韶关	机动车 道路 交通 事故 责任人	0
不明 原因	原因	1
讹人	旱灾	0
常用 药品	交通 管理局 局长	0
河池	中国 地名	1
重型 载货 汽车	关节	0
张远辉	车险部	0
节能 产品 认证	公司	0
生态 旅游	主要 领导 责任	0
工程 设计	珙县	0
雨水	自然 现象	1
社会 团体	一致 原则	0
专员	阅卷	0
蒋方	机动车 特征	0
以 习近平 同志 为 核心 的 党 中央	责任 条款	0
杨传华	概率 极小	0
大计	刑期	0
经营 收益	收益	1
地质 灾害	自然 现象	1
腊月	时	0
疾病 预防 控制 中心	侵权人 和 保险 公司	0
别克	品牌	1
林业局	客运 车队	0
政府性 基金	这 部 法律	0
东风 西路	地点	1
基层 群众性 自治 组织	组织 机构	1
项目 公司	公司	1
德利	一定 因果 关系	0
呼吸 困难	疾病	1
执行 程序	程序	1
民主 党派	该 方案	0
武汉 化学 工业区	成本 负担	0
专业 技术 职称	上述 条件	0
投资 估算	空中 交通 事件	0
公共 汽车	交通 工具	1
过渡 阶段	药品	0
演员	人物	1
阿峰	来信	0
财政 经济 委员会	数种	0
我行	档案 制度	0
野生 动植物	机动 车辆	0
继续 教育	交通 事故 情形	0
城市 公共 交通 企业	下调	0
东部 地区	首批	0
美丽 乡村	热电	0
八 级 伤残	商业 机动车 第三 者 责任 保险	0
农作物	李大爷	0
李方	研究员	1
水发	保险 合同 责任	0
百度	火车站 地区 所在地	0
吉安	地级市	1
渔港	敏感 区域	0
解说	海南省 政府	0
轮渡 码头	公共 交通 场站	0
运	地下 管网	0
旅游区	劳	0
福利院	同类型	0
春季	侧向	0
珠江	行政 经费	0
翻斗车	我 哥哥	0
教职工	学校	0
律师 事务所	李 先生	0
主席团 成员	成员	1
地表水	汽车票	0
商业 活动	公司	0
咨询	货运 机动 车辆	0
乌鲁木齐	机关 和 事业 单位	0
古 文化 遗址	景点	1
西固区	绝对权	0
昌平区	合法 收入	0
文化 遗产 保护	交警 中队	0
主体 结构	建筑 工程	0
义务 教育 学校	传递	0
部委	工程 质量	0
社区 民警	信息 报	0
水乡 古镇	古镇	1
踏板	单位 营业 执照	0
职业 培训 机构	情况 及 案件	0
基本 账户	平安 公司	0
群众 团体	组织 机构	0
便桥	号牌 机动车	0
安全区	山东省 公安厅	0
通信 工具	工具	1
遗址	景点	1
法人 单位	单位	1
农产品 物流	车队	0
储备粮	关节 功能 障碍	0
商品 经济	窄路	0
莲湖区	星级	0
任玉林	教师	1
昌平区 法院	灾害 损失	0
道路 面积	地点	0
石油	农机局	0
露天	地点	0
营业 利润	交警 网	0
冲击力	企业 财产	0
生物 质能	生物	0
电瓶	电器	0
天津 西站	自治区 水文 机构	0
兰坤	官员	1
居民 身份证 号码	人物	0
原子核	王 某 车辆	0
辽宁 双龙 出租 汽车 有限 公司	公司	1
检测 仪器	仪器	1
林分	该 盐 产品 价值	0
作业区	被保险人 本人	0
蔬菜	植物	1
湘潭	伤者 本人	0
山东省 人民 政府	省委	0
车前	易 某	0
锡山	行政 区划	1
诊疗 人次	交易 对方	0
故意 杀人罪	办学	0
道德 模范	模范	1
区域 规划	行政 区划	0
婴幼儿	幼儿	0
执行 程序	领导 职务	0
志愿者 组织	对方 车号	0
建筑 工地	专项 规划 草案	0
高级 管理 人员	优劣	0
赣江	地形 地貌	0
松涛 水库	地点	1
江夏区	成都	0
客	跟骨	0
文化 遗址	遗址	1
计划 生育	召回	0
通报	港口 总体 规划区	0
华安 保险	公司	1
汕头 经济 特区	车祸 车主	0
幼儿园 教师	教师	1
邱士金	官员	1
余姚	体会	0
交 市	自留山	0
中国 铁路 总 公司	总公司	1
土葬	强 险 及 商业 三 者 险	0
道路 中心线	再好	0
河南省 公安厅	地 劳动力	0
县委 书记	人物	1
商业 活动	上述 期限	0
西宁市 公安局	组织 机构	1
电信 企业	市 运管 机构	0
洛阳 正骨 医院	医院	1
酒精 饮料	饮料	1
竹山县	江某	0
中队 中队长	人物	1
响水县	地点	1
建筑 高度	建筑	0
法律界 人士	有效 身份 证件	0
杨焕宁	此证	0
公路 隧道	同等 效力	0
现代 农业 园区	明确 各 岗位	0
灭菌	微生物	0
大厅	线路 安全	0
新 技术	心得	0
职业 教育	企业 规模	0
中央 国家 机关	承接	0
阴囊 损伤	料及	0
透明度	部门 科学	0
海关 监管	管事	0
国家级 经济 技术 开发区	电子 屏幕	0
外延	地压	0
法律 服务 机构	核心	0
高新 技术 产业 开发区	总 质量	0
检测 手段	大 规模	0
深圳 经济 特区	招投标 方式	0
烟青 公路	公路	1
黄明	公安部 副部长	1
偶然 事件	饮用水 水源 安全	0
高致病性 禽流感	复制品	0
医患 关系	医院	0
技术 工人	枣庄	0
物价局	商务部	0
中国 消费者 协会	事业 单位	1
财政局	政府 机构	1
布鲁氏菌	生物	1
王业耀	森林 生态 效益	0
宁都县	林业 植物 及其 产品	0
大 暴雨	自然 现象	1
青岛市 人民 政府	交通 肇事者	0
数据链	保险 成本	0
宝马	品牌	1
先决 条件	现场 机器	0
和县	城镇	1
公司 名称	社会面	0
严格 责任	归责 原则	1
世界 冠军	冠军	1
安全 生产	外壳	0
合肥	道路 安全	0
胡 先生	人物	1
人民 法院 赔偿 委员会	显著 位置 公示	0
特别 行政区	政区	0
体育 彩票 公益金	体育 项目	0
物业 管理 企业	管理 企业	1
风俗 习惯	民俗	1
中医 医院	关键 节点	0
浙江 省政府	数据	0
工矿 企业	报考	0
电动 三轮车	行政 措施	0
省军区	行政 区划	1
天气 警报	地桩	0
生存 环境	磕磕碰碰	0
客车 驾驶员	债务人	0
乙类药	药品	1
中华 人民 共和国 交通 运输部	飞行员	0
管理 公司	亮度	0
呼吸 困难	我家	0
深港	工业用 大麻	0
法学家	人物	1
中国 保险 行业 协会	这 辆 货车	0
地理 位置	馆舍	0
胸部 损伤	成品油	0
顺义区	事实 和 责任	0
刘景贵	气象 条件	0
农村 公路 改造 工程	交通 线路	0
裱花 蛋糕	乙 丙	0
王正升	公务员	1
公共 机构	人才 工程	0
国家 海洋局	上浮	0
汽车 行驶 记录 仪	对 道路 危险 货物	0
装备	维权 方式	0
金昌	城镇	1
安邦 保险	平面 位置	0
聊城	衣服	0
全国 人民 代表 大会 常务 委员会 法制 工作 委员会	安全 和 他人	0
核电厂	里程	0
自然 现象	烈士	0
南部 山区	地点	1
集团	公司	1
铜	生态 文化	0
城市化 地区	输尿管	0
速递	遗址 安全	0
档案 目录	编制	0
三水区	第三 者 机动车	0
长江 流域	流域	1
地方 铁路	水域 面积	0
元谋县	行政 区划	1
西站	提出	0
隐私权	谅解	0
汕头市 人民 政府	重要 问题	0
公共 汽车	交通 线路	0
再审	法官 助理	0
常务 副省长	专业 道路	0
住房	风险 隐患	0
北京 汽车 股份 有限 公司	组织 机构	1
建设 工程 施工 许可证	重大 质量 事故	0
体育 项目	项目	1
头像	软件	0
线外	底板	0
航空 气象	三件	0
王立保	官员	1
体育 赛事	强 险 保单	0
双阳区	行政 区划	1
农业 技术	濮阳市	0
党员 干部	互联网 宽带	0
夏利	南充市	0
急症	街区 和 历史 建筑	0
通行证	没有	0
食杂店	停止	0
粉煤灰	韩 女士	0
神农架	景点	1
框架	工艺	1
环境 噪声	优秀 文化	0
外因	大气 温度	0
国家 行政 机关	组织 机构	1
房东	原始 病历	0
墙体 材料	县级 人民 政府 国土 资源	0
特定 区域	更长 时间	0
国有 控股 企业	交通 事故 当事人 及其 代理人	0
设计 单位	我国 机动 车辆	0
交通 战备	报警	0
起重 机械	总重量	0
乘	人物	0
民法 学者	或 法定 代理人	0
佛山	行政 区划	1
教育 培训	赤脚	0
公共 就业 服务 机构	职业 学校	0
中国 铁路 总 公司	公司	1
警官	个人 资料	0
血压	疾病	0
公司 职员	职员	1
房屋 建设	会场	0
日本 清酒	酒	1
专项 基金	规定 机动车	0
相关 项目	项目	1
绿灯	饮料	0
管理人	车辆 与 外界 物体	0
长江 隧道	交通 设施	1
独立 董事	班轮 公司	0
水 生物	对 本 单位	0
陈润儿	官员	1
常住 居民	地点	0
女孩子	任何 作用	0
高架桥	建筑	0
工程 勘察 设计	目的地	0
延庆县	邮政 用品	0
文明 服务	过年	0
顺义区	财产 保险 股份 有限 公司 某 支 公司	0
建设 工程 概算	该 案件	0
内蒙古 自治区 公安厅	组织 机构	1
合川区	工程 质量 与 安全	0
信息 工作	技术	0
闫利	人物	1
水土 保持法	水利 工程	1
农业 机械化	但书	0
吉林省 旅游局	组织 机构	1
巴黎 协定	组织 机构	0
方时	国家 工程	0
兼职 工作	电梯 所在地	0
计划 生育 手术	放缓	0
白鹤 村委会	凸起	0
渣土车	各 种 麻烦	0
佛山	刘其龙	0
义乌	行政 区划	0
枯草	常熟市	0
出院	医院	0
交警 部门	证吗	0
民办 非企业 单位	组织 机构	1
工作室	一旁	0
创伤 性 休克	疾病	1
安徽省 高级 人民 法院	法院	1
防雷	那份	0
城墙	设备 和 物资	0
识别	统筹	0
张亮	模特	1
交易 中心	各市	0
卫生 防疫	存款 日记账	0
照明 工程	宋某杰	0
内设 机构	机构	1
伐木	药品	0
福华	道路 客货 运输	0
个体	肘	0
河道	场馆	0
民族 特色	制度 机制	0
印迹	生物	0
批发 市场	车辆 范围	0
职业 院校	高效率	0
北 星	人物	1
汉中市 中级 人民 法院	组织 机构	1
淮河	局 集团 公司	0
从业 人员	监督员	0
昭通	盖房	0
气温	虚假 证言	0
指骨	巴士	0
严格 责任	的士 司机	0
商业 机构	市 交通 委	0
临泉县	行为 和 事故	0
测速仪	公共 信息 栏	0
企业 厂长	机耕	0
文化 产业	雪佛兰 轿车	0
玉溪市 人民 政府	道路 交通 安全 秩序	0
总经理	全 省 道路 交通 安全	0
测速仪	化学 危险 物品	0
私企 老板	老板	1
最高 人民 法院	人民 法院	1
保险 代理 公司	桥梁 专业 规划	0
小费	公司	0
门头沟区	地点	1
电力 企业	褒扬	0
郭保中	侯 女士	0
许达哲	公务员	1
商务车	公共 设施 用地	0
检测 方法	宽度	0
铁丝	自然 资源	1
损耗	胡 先生	0
门牌	地点	1
公路桥	建筑	1
直辖市	行政 区划	1
模拟	药品	0
厘米	由 机动车 所有人	0
调解 协议书	车辆 外廓	0
最高 人民 法院	我们 华律	0
椭圆形	推测	0
主治 医生	火灾 事故 认定书	0
刹车 系统	汽车 零部件	1
典当业	本次	0
廉租房	海淀 交通 支队	0
堤坝	新区 规划	0
合作 协议	抢建	0
直属 机构	名义 所有人	0
院校	的士	0
单瘫	疾病	1
大众 公司	迷信	0
主要 原料	原料	1
徽州	景点	1
西安市 人民 代表 大会	组织 机构	1
农贸 市场	虞	0
车把	昆洛路	0
消防 队员	从 根本	0
行车道	地点	1
法律 文书	车上 零部件	0
医药 企业	企业	1
飞行 教员	人物	1
书面 文书	治安 许可证	0
洗车	汽车 零部件	0
岩画	文学	0
设计 机构	徐 老伯	0
海珠区	千克	0
张波	交通 工具 罪	0
人才 引进	其他 选民	0
副省长	城阳区	0
长江 流域	区 行政 区域	0
新闻 单位	车辆 机械	0
赣州市 人力 资源 和 社会 保障 局	交通 工具 之一	0
天津市 第一 中级 人民 法院	组织 机构	1
可燃物	所在地 旗	0
分级 标准	各 代表团 团长 会议	0
土地 改革	社会 事件	1
官渡区	法 研	0
主航道	助理	0
安全 装置	太平洋 产险	0
电瓶	时机	0
大气 污染	污染	1
信用社	重要 指示	0
基本 草原	名下	0
组长	汉江 流域	0
立法 部门	组织 机构	0
物业 管理 企业	辽宁省 道路	0
沾化县	杨雄	0
社会 组织	组织	1
隔离网	内河 船舶	0
港务局	非 煤 矿山 企业	0
餐饮 服务业	道路 交通 安全 和 畅通	0
技术 负责人	被继承人	0
交通 方式	方式	1
英美	驶	0
胶水	工业 产品	1
下班	人物	0
反光 材料	空箱	0
小到 中雨	自然 现象	0
公路 交通 安全 设施	交通 线路	0
冷 空气	路边 行人	0
西丰县	主要 交通 干道	0
技术 机构	机构	1
南宁 地区	燃气 管道 设施 安全	0
上海 申沃 客车 有限 公司	海事 部门	0
有声 读物	胡明	0
汽车 服务 公司	六 项	0
行政 规划	开发商	0
安全 标准	自本 办法	0
生态 文明 示范区	法定 事由	0
邯郸市 中级 人民 法院	法院	1
专业 技术 人员	旅费	0
建筑 区划	财险	0
高原 地区	地区	1
一汽	门	0
养路费	该 保险 合同	0
口岸	邮政 专用车	0
北京市 人民 政府	用了	0
强制性 认证	商业 广告 设施	0
蒋方	教授	1
潜水器	十条	0
平板 玻璃	宣告	0
道路 交通 事故 车辆	被告 钱 某	0
大 中型 企业	农村 户籍	0
司机	长宁县	0
新闻 单位	公立 医院	0
律师 协会	协会	1
派出 机构	分居	0
行政 机关	编纂	0
城市 总体 规划	建筑物 和 构筑物	0
中国 政法 大学 出版社	恩格尔 系数	0
国防	城市 消防站	0
鲁山县 人民 法院	临时性 房屋 建筑	0
北汽 福田 汽车 股份 有限 公司	聘任	0
汽车 销售	厂牌 型号	0
职业 类别	交通 路口	0
国家 机关	典型 交通 事故	0
犯罪 嫌疑人	人物	1
讹人	山坡	0
卫生 机构	拆除	0
指节	组成 部分	0
淮安市 中级 人民 法院	这些 事故	0
法律 条例	城管	0
烟叶	模拟	0
邮政 信箱	年度	0
个人 信息	盖房	0
国有 独资 公司	住宿费 和 财产 直接 损失	0
全科 医生	工伤 与 交通 事故	0
加气站	方 或 保险	0
合资 企业	企业	1
实业 公司	义务 教育法	0
扶养人	民族	0
配套 工程	工程	1
潭江	地点	1
止血	药品	0
国际 标准	组织 机构	0
家长 委员会	文明 样板 航道	0
运输 过程	郭小小	0
劳动 监察 大队	江苏省 道路 交通 安全	0
汽车 改装厂	许多 车	0
人民 法院 出版社	组织 机构	1
国税	军	0
邮政 信箱	公司	0
桥梁 护栏	司机	0
地表水	向 海事 部门	0
快递业	自然 风貌	0
行政 区划	历史	0
员工	宅基 地 使用权	0
经济 关系	单方面 交通 事故	0
开户 银行	通知 道路	0
辅助 用具	用具	1
崂山区	本 办法 由省 公安厅	0
地下 水 资源	北京 公司	0
发动机	人物	0
自治州	人 名单	0
检验 机构	请示	0
汽车 安全带	汽车 零部件	1
羊 单位	孙女士	0
行李	词汇	1
小公司	任何 人员	0
安徽省 人民 代表 大会 常务 委员会	丽江	0
公共 突发 事件	社会 事件	0
各个 领域	改组	0
运营 管理 机构	联防	0
北京市 东 城区 人民 法院	海绵 城市 设施	0
益阳	较轻	0
赔 率	地点	0
转型	大队 领导	0
新 平台	乘客 座位 责任险	0
电池	各 项 政策	0
交通 车辆	车辆	1
总指挥	指挥	0
附则	才能	0
毕节	中国 地名	1
赵振福	专门 设施	0
北京 保险 行业 协会	良好 技术 状态	0
输电 线路	线路	1
安全 总监	人物	1
宁都县	修饰	0
养路	重庆 西南 铝 医院	0
云南省 高级 人民 法院	专属 性	0
保山	江北区	0
马颊河	地点	1
卧铺	安居 工程	0
告示牌	糊口	0
膀胱	地方 公益林	0
居住区	县 人民 政府 城市	0
韩正	东安	0
笔记本 电脑	译文 错误	0
法院 工作 人员	审讯	0
在 校 大学生	大学生	1
海口市 人民 政府	政府 机构	1
季度	一般 人格权	0
建筑 节能	建筑	0
国有 林场	地点	1
小桥	海口	0
哈尔滨	副省级 城市	0
智能 手机	道路 客运 安全	0
计划 生育 技术 服务	科研 机构	0
于都县	行政 区划	1
普桑	历史 人物	1
东港区	城市 树木	0
城市 轨道 交通 系统	关键 信息 基础 设施	0
河南省 高级 人民 法院	死者 父亲	0
中共 中央 政治局 委员	委员	1
小 白 干路	条件 和 程序	0
大麻	药品	0
保安 服务 公司	结构	0
生育权	人权	1
公益性 墓地	我国 宪法	0
服务 单位	其三	0
方为	商品房	0
市 人民 法院	组织 机构	1
历史 地名	以前	0
发言人	砖	0
庭长	历史	0
一卡通	网站	0
尉氏县 人民 法院	人员 和 设备	0
普惠性 幼儿园	组织 机构	1
婴幼儿	水务	0
医患 关系	疾病	0
中心 城区	地点	1
老板	公众 媒体	0
通信 电缆	丧葬 补助 金和	0
中外 合资 企业	最短	0
校区	始发站	0
江夏区	行政 区划	1
质 人	严谨	0
保时捷	大牌	1
截取	土地 性质	0
抑尘车	招待	0
大 城市	蒋 某某	0
网址	车损	0
轨道 交通 系统	赢	0
徐州 工程 机械 集团 有限 公司	公司	1
旅游 市场	地点	0
板车	车辆 位置	0
维修	车 牌号	0
公家	走私	0
水面	药品	0
法律 顾问	我省 道路 交通 安全	0
流域 机构	吊杆	0
吉首市 人民 政府	各 类 城乡 规划	0
反光 背心	司法 原则	0
气象站	地点	0
医生	交警队 责任	0
沈阳市 第一 人民 医院	组织 机构	1
毒品 犯罪	指示 车辆	0
年终奖	过渡	0
诉权	法官 助理	0
多样性	生物	0
公益性 墓地	学历 证书	0
烟台	下位 法	0
渤海	地形 地貌	0
教学 工作	治安 部门	0
高速 公路	宠物	0
公安厅	被告 所在地 法院	0
湖南省 人民 政府	结业	0
再生 产品	规范	0
沈阳市 中级 人民 法院	珠 高速	0
北京 保险 行业 协会	自治区 人民 政府	0
宛城区	角度	0
东阿县	各自 职能	0
法院 院长	衣被	0
泗河	经验线	0
山西省 人民 政府	政府 机构	1
专业 合作社	安全 设施 设备	0
京石 高速 公路	最高 车速	0
气象 信息员	工程 技术 中心	0
作业区	机械 产品	0
痴呆	疾病	1
隔离墩	校车 标识	0
有线 广播	网站	0
基础 设施 建设 项目	景	0
建设 方案	交警 电话	0
会议室	钱 先生	0
新 标准	行政 机关 负责人	0
医疗 垃圾	彭水新	0
政法 机关	时序	0
气候	商报 记者	0
太阳能 热水器	镇江	0
特殊 主体	监	0
国家级 风景 名胜区	风景 名胜区	1
特定 时间	泄露	0
业界	频	0
东风 西路	排污口	0
旅游 安全 事故	法令	0
人事局	组织 机构	1
合资 企业	大家	0
固	适航性	0
异常 现象	大队长	0
胡同	交通 民警	0
船舶 营业 运输 证	标 点 符号	0
组织 机构	组织 机构	0
不知道	成都 中院	0
档案室	目击者	0
软件 开发	各方 力量	0
瘘管	强 险 业务	0
法院 院长	医疗 部门	0
国际 公约	牛振华	0
堰塞湖	知名 人士	0
吉林省 高级 人民 法院	法院	1
业务 部门	部门	1
日照 标准	质量 标准 等级	0
养生	遗失	0
浙江	航路	0
炳灵寺 石窟	地点	1
奖	其他 方法	0
芳村	行政 区划	1
互联网	油车	0
赣州市 人民 医院	倒霉	0
小张	行政 区划	0
刘德华	人物	1
人体 器官	线型	0
危险 房屋	碳 排放量	0
重大 伤亡 事故	将此 情况	0
供养人	历史	0
有限 公司	所有权	0
投保 金额	影像图	0
雁塔区	惠州市	0
产品 名称	名称	1
青岛市 人民 政府	政府 机构	1
压力 容器	市 公安 机关 消防 机构	0
婚庆 公司	朱光磊	0
总公司	拥有量	0
旅游 城市	贵州 交通	0
低碳 出行	网站	0
山西路	丙 公司	0
供电 系统	范	0
防护 用品	用品	1
季	人物	0
秘书长	凡是 车辆	0
简历	完整	0
充血	大 范围	0
教育 学校	破损	0
检测 设备	设备	1
主体 建筑	车辆 实际 价值	0
船长	人物	1
关圣 文化 建筑群	居民 收入	0
部将	产区	0
生产 企业	肌体	0
前进	行政 区划	0
档案 目录	葛同奇	0
兵役法	地点	0
钟乳石	结构式	0
湖南省 统计局	城市 交通 状况	0
照相机	来华	0
城市间	江西省 遂川 县 人民 法院	0
湿地 公园	地点	1
省委 副书记	项目 和 设施	0
北京市 人民 政府	遇到	0
企业 负责人	自然人	1
政府 公报	报纸	1
甘肃省 公安厅	政府 机构	1
水流	作家	0
出资人 职责	职责	1
焦作	塌方	0
引擎盖	本 车号	0
衢州	开门	0
云南	景点	1
海安县	地点	1
温江县	行政 区划	1
功能 障碍	疾病	1
高等级 公路	份 责任	0
管理 规定	规定	1
光明路	地点	1
导游 服务	该 车 所有权	0
总工程师	公路 用地 外缘	0
土地 面积	晏塘	0
